SALE_DATE;CUSTOMER_NR;PRODUCT_NR;CASH_POINT_NR;QTY;AMOUNT;CASH_OR_PLASTIC;CASHIER_EMP_NR;DISPLAY_PROD_CAT_NR;EXTRACT_DATE
2019-03-23;163;P00000341;36;10;14;C;49;66;"2022-11-02 00:00:00.000000"
2019-03-23;163;P00000341;36;10;14;C;49;66;"2022-11-02 00:00:00.000000"
2019-03-24;125;P00000341;57;7;126.7;C;47;76;"2022-11-02 00:00:00.000000"
2019-03-24;125;P00000341;57;7;126.7;C;47;76;"2022-11-02 00:00:00.000000"
2019-03-25;87;P00000341;78;4;47.2;P;45;74;"2022-11-02 00:00:00.000000"
2019-03-25;87;P00000341;78;4;47.2;P;45;74;"2022-11-02 00:00:00.000000"
2019-03-26;49;P00000341;1;1;5.5;C;43;48;"2022-11-02 00:00:00.000000"
2019-03-26;49;P00000341;1;1;5.5;C;43;48;"2022-11-02 00:00:00.000000"
2019-03-27;11;P00000341;22;13;288.6;C;41;82;"2022-11-02 00:00:00.000000"
2019-03-27;11;P00000341;22;13;288.6;C;41;82;"2022-11-02 00:00:00.000000"
2019-03-28;468;P00000341;43;10;159;P;39;63;"2022-11-02 00:00:00.000000"
2019-03-28;468;P00000341;43;10;159;P;39;63;"2022-11-02 00:00:00.000000"
2019-03-29;430;P00000341;64;7;67.2;C;37;102;"2022-11-02 00:00:00.000000"
2019-03-29;430;P00000341;64;7;67.2;C;37;102;"2022-11-02 00:00:00.000000"
2019-03-30;392;P00000341;85;4;13.2;C;35;103;"2022-11-02 00:00:00.000000"
2019-03-30;392;P00000341;85;4;13.2;C;35;103;"2022-11-02 00:00:00.000000"
2019-03-31;354;P00000341;8;1;20;P;33;23;"2022-11-02 00:00:00.000000"
2019-03-31;354;P00000341;8;1;20;P;33;23;"2022-11-02 00:00:00.000000"
2019-04-01;316;P00000341;29;13;178.1;C;31;67;"2022-11-02 00:00:00.000000"
2019-04-01;316;P00000341;29;13;178.1;C;31;67;"2022-11-02 00:00:00.000000"
2019-04-02;278;P00000341;50;10;74;C;29;45;"2022-11-02 00:00:00.000000"
2019-04-02;278;P00000341;50;10;74;C;29;45;"2022-11-02 00:00:00.000000"
2019-04-03;240;P00000341;71;7;7.7;P;27;114;"2022-11-02 00:00:00.000000"
2019-04-03;240;P00000341;71;7;7.7;P;27;114;"2022-11-02 00:00:00.000000"
2019-04-04;202;P00000341;92;4;71.2;C;25;81;"2022-11-02 00:00:00.000000"
2019-04-04;202;P00000341;92;4;71.2;C;25;81;"2022-11-02 00:00:00.000000"
2019-04-05;164;P00000341;15;1;11.5;C;23;2;"2022-11-02 00:00:00.000000"
2019-04-05;164;P00000341;15;1;11.5;C;23;2;"2022-11-02 00:00:00.000000"
2019-04-06;126;P00000341;36;13;67.6;P;21;118;"2022-11-02 00:00:00.000000"
2019-04-06;126;P00000341;36;13;67.6;P;21;118;"2022-11-02 00:00:00.000000"
2019-04-07;88;P00000341;57;10;219;C;19;85;"2022-11-02 00:00:00.000000"
2019-04-07;88;P00000341;57;10;219;C;19;85;"2022-11-02 00:00:00.000000"
2019-04-08;50;P00000341;78;7;109.2;C;17;26;"2022-11-02 00:00:00.000000"
2019-04-08;50;P00000341;78;7;109.2;C;17;26;"2022-11-02 00:00:00.000000"
2019-04-09;12;P00000341;1;4;37.2;P;15;65;"2022-11-02 00:00:00.000000"
2022-06-14;377;P00000333;43;13;22.1;C;32;45;"2022-11-04 00:00:00.000000"
2022-06-14;377;P00000333;43;13;22.1;C;32;45;"2022-11-04 00:00:00.000000"
2022-06-14;339;P00000333;64;10;184;C;30;114;"2022-11-04 00:00:00.000000"
2022-06-14;339;P00000333;64;10;184;C;30;114;"2022-11-04 00:00:00.000000"
2022-06-14;301;P00000333;85;7;84.7;P;28;81;"2022-11-04 00:00:00.000000"
2022-06-14;301;P00000333;85;7;84.7;P;28;81;"2022-11-04 00:00:00.000000"
2022-06-14;263;P00000333;8;4;23.2;C;26;2;"2022-11-04 00:00:00.000000"
2022-06-14;263;P00000333;8;4;23.2;C;26;2;"2022-11-04 00:00:00.000000"
2022-06-14;225;P00000333;29;1;22.5;C;24;118;"2022-11-04 00:00:00.000000"
2022-06-14;225;P00000333;29;1;22.5;C;24;118;"2022-11-04 00:00:00.000000"
2022-06-14;187;P00000333;50;13;210.6;P;22;85;"2022-11-04 00:00:00.000000"
2022-06-14;187;P00000333;50;13;210.6;P;22;85;"2022-11-04 00:00:00.000000"
2022-06-14;149;P00000333;71;10;99;C;20;26;"2022-11-04 00:00:00.000000"
2022-06-14;149;P00000333;71;10;99;C;20;26;"2022-11-04 00:00:00.000000"
2022-06-14;111;P00000333;92;7;25.2;C;18;65;"2022-11-04 00:00:00.000000"
2022-06-14;111;P00000333;92;7;25.2;C;18;65;"2022-11-04 00:00:00.000000"
2022-06-14;73;P00000333;15;4;81.2;P;16;86;"2022-11-04 00:00:00.000000"
2022-06-14;73;P00000333;15;4;81.2;P;16;86;"2022-11-04 00:00:00.000000"
2022-06-14;35;P00000333;36;1;14;C;14;47;"2022-11-04 00:00:00.000000"
2022-06-14;35;P00000333;36;1;14;C;14;47;"2022-11-04 00:00:00.000000"
2022-06-14;492;P00000333;57;13;100.1;C;12;79;"2022-11-04 00:00:00.000000"
2022-06-14;492;P00000333;57;13;100.1;C;12;79;"2022-11-04 00:00:00.000000"
2022-06-14;454;P00000333;78;10;14;P;10;42;"2022-11-04 00:00:00.000000"
2022-06-14;454;P00000333;78;10;14;P;10;42;"2022-11-04 00:00:00.000000"
2022-06-14;416;P00000333;101;7;126.7;C;8;112;"2022-11-04 00:00:00.000000"
2022-06-14;416;P00000333;101;7;126.7;C;8;112;"2022-11-04 00:00:00.000000"
2022-06-14;378;P00000333;22;4;47.2;C;6;27;"2022-11-04 00:00:00.000000"
2022-06-14;378;P00000333;22;4;47.2;C;6;27;"2022-11-04 00:00:00.000000"
2022-06-14;340;P00000333;43;1;5.5;P;4;113;"2022-11-04 00:00:00.000000"
2022-06-14;340;P00000333;43;1;5.5;P;4;113;"2022-11-04 00:00:00.000000"
2022-06-14;302;P00000333;64;13;288.6;C;52;13;"2022-11-04 00:00:00.000000"
2022-06-14;302;P00000333;64;13;288.6;C;52;13;"2022-11-04 00:00:00.000000"
2022-06-14;264;P00000333;85;10;159;C;49;36;"2022-11-04 00:00:00.000000"
2022-06-14;264;P00000333;85;10;159;C;49;36;"2022-11-04 00:00:00.000000"
2022-06-14;226;P00000333;8;7;67.2;P;47;31;"2022-11-04 00:00:00.000000"
2022-06-14;226;P00000333;8;7;67.2;P;47;31;"2022-11-04 00:00:00.000000"
2022-06-14;188;P00000333;29;4;13.2;C;45;56;"2022-11-04 00:00:00.000000"
2022-06-14;188;P00000333;29;4;13.2;C;45;56;"2022-11-04 00:00:00.000000"
2022-06-14;150;P00000333;50;1;20;C;43;17;"2022-11-04 00:00:00.000000"
2022-06-14;150;P00000333;50;1;20;C;43;17;"2022-11-04 00:00:00.000000"
2022-06-14;112;P00000333;71;13;178.1;P;41;98;"2022-11-04 00:00:00.000000"
2022-06-14;112;P00000333;71;13;178.1;P;41;98;"2022-11-04 00:00:00.000000"
2022-06-14;74;P00000333;92;10;74;C;39;29;"2022-11-04 00:00:00.000000"
2022-06-14;74;P00000333;92;10;74;C;39;29;"2022-11-04 00:00:00.000000"
2022-06-14;36;P00000333;15;7;7.7;C;37;16;"2022-11-04 00:00:00.000000"
2022-06-14;36;P00000333;15;7;7.7;C;37;16;"2022-11-04 00:00:00.000000"
2022-06-14;493;P00000333;36;4;71.2;P;35;66;"2022-11-04 00:00:00.000000"
2022-06-14;493;P00000333;36;4;71.2;P;35;66;"2022-11-04 00:00:00.000000"
2022-06-14;455;P00000333;57;1;11.5;C;33;76;"2022-11-04 00:00:00.000000"
2022-06-14;455;P00000333;57;1;11.5;C;33;76;"2022-11-04 00:00:00.000000"
2022-06-14;417;P00000333;78;13;67.6;C;31;74;"2022-11-04 00:00:00.000000"
2022-06-14;417;P00000333;78;13;67.6;C;31;74;"2022-11-04 00:00:00.000000"
2022-06-14;379;P00000333;101;10;219;P;29;48;"2022-11-04 00:00:00.000000"
2022-06-14;379;P00000333;101;10;219;P;29;48;"2022-11-04 00:00:00.000000"
2022-06-14;341;P00000333;22;7;109.2;C;27;82;"2022-11-04 00:00:00.000000"
2022-06-14;341;P00000333;22;7;109.2;C;27;82;"2022-11-04 00:00:00.000000"
2022-06-14;303;P00000333;43;4;37.2;C;25;63;"2022-11-04 00:00:00.000000"
2022-06-14;303;P00000333;43;4;37.2;C;25;63;"2022-11-04 00:00:00.000000"
2022-06-14;265;P00000333;64;1;3;P;23;19;"2022-11-04 00:00:00.000000"
2022-06-14;265;P00000333;64;1;3;P;23;19;"2022-11-04 00:00:00.000000"
2022-06-14;227;P00000333;85;13;256.1;C;21;103;"2022-11-04 00:00:00.000000"
2022-06-14;227;P00000333;85;13;256.1;C;21;103;"2022-11-04 00:00:00.000000"
2022-06-14;189;P00000333;8;10;134;C;19;23;"2022-11-04 00:00:00.000000"
2022-06-14;189;P00000333;8;10;134;C;19;23;"2022-11-04 00:00:00.000000"
2022-06-14;151;P00000333;29;7;49.7;P;17;67;"2022-11-04 00:00:00.000000"
2022-06-14;151;P00000333;29;7;49.7;P;17;67;"2022-11-04 00:00:00.000000"
2022-06-14;113;P00000333;50;4;3.2;C;15;45;"2022-11-04 00:00:00.000000"
2022-06-14;113;P00000333;50;4;3.2;C;15;45;"2022-11-04 00:00:00.000000"
2022-06-14;75;P00000333;71;1;17.5;C;13;114;"2022-11-04 00:00:00.000000"
2022-06-14;75;P00000333;71;1;17.5;C;13;114;"2022-11-04 00:00:00.000000"
2022-06-14;37;P00000333;92;13;145.6;P;11;81;"2022-11-04 00:00:00.000000"
2022-06-14;37;P00000333;92;13;145.6;P;11;81;"2022-11-04 00:00:00.000000"
2022-06-14;494;P00000333;15;10;49;C;9;2;"2022-11-04 00:00:00.000000"
2022-06-14;494;P00000333;15;10;49;C;9;2;"2022-11-04 00:00:00.000000"
2022-06-14;456;P00000333;36;7;151.2;C;7;118;"2022-11-04 00:00:00.000000"
2022-06-14;456;P00000333;36;7;151.2;C;7;118;"2022-11-04 00:00:00.000000"
2022-06-14;418;P00000333;57;4;61.2;P;5;85;"2022-11-04 00:00:00.000000"
2022-06-14;418;P00000333;57;4;61.2;P;5;85;"2022-11-04 00:00:00.000000"
2022-06-14;380;P00000333;78;1;9;C;3;26;"2022-11-04 00:00:00.000000"
2022-06-14;380;P00000333;78;1;9;C;3;26;"2022-11-04 00:00:00.000000"
2022-06-14;342;P00000333;101;13;35.1;C;51;65;"2022-11-04 00:00:00.000000"
2022-06-14;342;P00000333;101;13;35.1;C;51;65;"2022-11-04 00:00:00.000000"
2022-06-14;304;P00000333;22;10;194;P;48;86;"2022-11-04 00:00:00.000000"
2022-06-14;304;P00000333;22;10;194;P;48;86;"2022-11-04 00:00:00.000000"
2022-06-14;266;P00000333;43;7;91.7;C;46;47;"2022-11-04 00:00:00.000000"
2022-06-14;266;P00000333;43;7;91.7;C;46;47;"2022-11-04 00:00:00.000000"
2022-06-14;228;P00000333;64;4;27.2;C;44;79;"2022-11-04 00:00:00.000000"
2022-06-14;228;P00000333;64;4;27.2;C;44;79;"2022-11-04 00:00:00.000000"
2022-06-14;190;P00000333;85;1;0.5;P;42;42;"2022-11-04 00:00:00.000000"
2022-06-14;190;P00000333;85;1;0.5;P;42;42;"2022-11-04 00:00:00.000000"
2022-06-14;152;P00000333;8;13;223.6;C;40;112;"2022-11-04 00:00:00.000000"
2022-06-14;152;P00000333;8;13;223.6;C;40;112;"2022-11-04 00:00:00.000000"
2022-06-14;114;P00000333;29;10;109;C;38;27;"2022-11-04 00:00:00.000000"
2022-06-14;114;P00000333;29;10;109;C;38;27;"2022-11-04 00:00:00.000000"
2022-06-14;76;P00000333;50;7;32.2;P;36;113;"2022-11-04 00:00:00.000000"
2022-06-14;76;P00000333;50;7;32.2;P;36;113;"2022-11-04 00:00:00.000000"
2022-06-14;38;P00000333;71;4;85.2;C;34;13;"2022-11-04 00:00:00.000000"
2022-06-14;38;P00000333;71;4;85.2;C;34;13;"2022-11-04 00:00:00.000000"
2022-06-14;495;P00000333;92;1;15;C;32;36;"2022-11-04 00:00:00.000000"
2022-06-14;495;P00000333;92;1;15;C;32;36;"2022-11-04 00:00:00.000000"
2022-06-14;457;P00000333;15;13;113.1;P;30;31;"2022-11-04 00:00:00.000000"
2022-06-14;457;P00000333;15;13;113.1;P;30;31;"2022-11-04 00:00:00.000000"
2022-06-14;419;P00000333;36;10;24;C;28;56;"2022-11-04 00:00:00.000000"
2022-06-14;419;P00000333;36;10;24;C;28;56;"2022-11-04 00:00:00.000000"
2022-06-14;381;P00000333;57;7;133.7;C;26;17;"2022-11-04 00:00:00.000000"
2022-06-14;381;P00000333;57;7;133.7;C;26;17;"2022-11-04 00:00:00.000000"
2022-06-14;343;P00000333;78;4;51.2;P;24;98;"2022-11-04 00:00:00.000000"
2022-06-14;343;P00000333;78;4;51.2;P;24;98;"2022-11-04 00:00:00.000000"
2022-06-14;305;P00000333;101;1;6.5;C;22;29;"2022-11-04 00:00:00.000000"
2022-06-14;305;P00000333;101;1;6.5;C;22;29;"2022-11-04 00:00:00.000000"
2022-06-14;267;P00000333;22;13;2.6;C;20;16;"2022-11-04 00:00:00.000000"
2022-06-14;267;P00000333;22;13;2.6;C;20;16;"2022-11-04 00:00:00.000000"
2022-06-14;229;P00000333;43;10;169;P;18;66;"2022-11-04 00:00:00.000000"
2022-06-14;229;P00000333;43;10;169;P;18;66;"2022-11-04 00:00:00.000000"
2022-06-14;191;P00000333;64;7;74.2;C;16;76;"2022-11-04 00:00:00.000000"
2022-06-14;191;P00000333;64;7;74.2;C;16;76;"2022-11-04 00:00:00.000000"
2022-06-14;153;P00000333;85;4;17.2;C;14;74;"2022-11-04 00:00:00.000000"
2022-06-14;153;P00000333;85;4;17.2;C;14;74;"2022-11-04 00:00:00.000000"
2022-06-14;115;P00000333;8;1;21;P;12;48;"2022-11-04 00:00:00.000000"
2022-06-14;115;P00000333;8;1;21;P;12;48;"2022-11-04 00:00:00.000000"
2022-06-14;77;P00000333;29;13;191.1;C;10;82;"2022-11-04 00:00:00.000000"
2022-06-14;77;P00000333;29;13;191.1;C;10;82;"2022-11-04 00:00:00.000000"
2022-06-14;39;P00000333;50;10;84;C;8;63;"2022-11-04 00:00:00.000000"
2022-06-14;39;P00000333;50;10;84;C;8;63;"2022-11-04 00:00:00.000000"
2022-06-14;501;P00000333;71;7;14.7;P;6;19;"2022-11-04 00:00:00.000000"
2022-06-14;501;P00000333;71;7;14.7;P;6;19;"2022-11-04 00:00:00.000000"
2022-06-14;458;P00000333;92;4;75.2;C;4;103;"2022-11-04 00:00:00.000000"
2022-06-14;458;P00000333;92;4;75.2;C;4;103;"2022-11-04 00:00:00.000000"
2022-06-14;420;P00000333;15;1;12.5;C;52;23;"2022-11-04 00:00:00.000000"
2022-06-14;420;P00000333;15;1;12.5;C;52;23;"2022-11-04 00:00:00.000000"
2022-06-14;382;P00000333;36;13;80.6;P;49;67;"2022-11-04 00:00:00.000000"
2022-06-14;382;P00000333;36;13;80.6;P;49;67;"2022-11-04 00:00:00.000000"
2022-06-14;344;P00000333;57;10;229;C;47;45;"2022-11-04 00:00:00.000000"
2022-06-14;344;P00000333;57;10;229;C;47;45;"2022-11-04 00:00:00.000000"
2022-06-14;306;P00000333;78;7;116.2;C;45;114;"2022-11-04 00:00:00.000000"
2022-06-14;306;P00000333;78;7;116.2;C;45;114;"2022-11-04 00:00:00.000000"
2022-06-14;268;P00000333;101;4;41.2;P;43;81;"2022-11-04 00:00:00.000000"
2022-06-14;268;P00000333;101;4;41.2;P;43;81;"2022-11-04 00:00:00.000000"
2022-06-14;230;P00000333;22;1;4;C;41;2;"2022-11-04 00:00:00.000000"
2022-06-14;230;P00000333;22;1;4;C;41;2;"2022-11-04 00:00:00.000000"
2022-06-14;192;P00000333;43;13;269.1;C;39;118;"2022-11-04 00:00:00.000000"
2022-06-14;192;P00000333;43;13;269.1;C;39;118;"2022-11-04 00:00:00.000000"
2022-06-14;154;P00000333;64;10;144;P;37;85;"2022-11-04 00:00:00.000000"
2022-06-14;154;P00000333;64;10;144;P;37;85;"2022-11-04 00:00:00.000000"
2022-06-14;116;P00000333;85;7;56.7;C;35;26;"2022-11-04 00:00:00.000000"
2024-03-05;297;P00000332;78;10;209;P;24;36;"2022-11-05 00:00:00.000000"
2024-03-05;297;P00000332;78;10;209;P;24;36;"2022-11-05 00:00:00.000000"
2024-03-05;259;P00000332;101;7;102.2;C;22;31;"2022-11-05 00:00:00.000000"
2024-03-05;259;P00000332;101;7;102.2;C;22;31;"2022-11-05 00:00:00.000000"
2024-03-05;221;P00000332;22;4;33.2;C;20;56;"2022-11-05 00:00:00.000000"
2024-03-05;221;P00000332;22;4;33.2;C;20;56;"2022-11-05 00:00:00.000000"
2024-03-05;183;P00000332;43;1;2;P;18;17;"2022-11-05 00:00:00.000000"
2024-03-05;183;P00000332;43;1;2;P;18;17;"2022-11-05 00:00:00.000000"
2024-03-05;145;P00000332;64;13;243.1;C;16;98;"2022-11-05 00:00:00.000000"
2024-03-05;145;P00000332;64;13;243.1;C;16;98;"2022-11-05 00:00:00.000000"
2024-03-05;107;P00000332;85;10;124;C;14;29;"2022-11-05 00:00:00.000000"
2024-03-05;107;P00000332;85;10;124;C;14;29;"2022-11-05 00:00:00.000000"
2024-03-05;69;P00000332;8;7;42.7;P;12;16;"2022-11-05 00:00:00.000000"
2024-03-05;69;P00000332;8;7;42.7;P;12;16;"2022-11-05 00:00:00.000000"
2024-03-05;531;P00000332;29;4;91.2;C;10;66;"2022-11-05 00:00:00.000000"
2024-03-05;531;P00000332;29;4;91.2;C;10;66;"2022-11-05 00:00:00.000000"
2024-03-05;488;P00000332;50;1;16.5;C;8;76;"2022-11-05 00:00:00.000000"
2024-03-05;488;P00000332;50;1;16.5;C;8;76;"2022-11-05 00:00:00.000000"
2024-03-05;450;P00000332;71;13;132.6;P;6;74;"2022-11-05 00:00:00.000000"
2024-03-05;450;P00000332;71;13;132.6;P;6;74;"2022-11-05 00:00:00.000000"
2024-03-05;412;P00000332;92;10;39;C;4;48;"2022-11-05 00:00:00.000000"
2024-03-05;412;P00000332;92;10;39;C;4;48;"2022-11-05 00:00:00.000000"
2024-03-05;374;P00000332;15;7;144.2;C;52;82;"2022-11-05 00:00:00.000000"
2024-03-05;374;P00000332;15;7;144.2;C;52;82;"2022-11-05 00:00:00.000000"
2024-03-05;336;P00000332;36;4;57.2;P;49;63;"2022-11-05 00:00:00.000000"
2024-03-05;336;P00000332;36;4;57.2;P;49;63;"2022-11-05 00:00:00.000000"
2024-03-05;298;P00000332;57;1;8;C;47;19;"2022-11-05 00:00:00.000000"
2024-03-05;298;P00000332;57;1;8;C;47;19;"2022-11-05 00:00:00.000000"
2024-03-05;260;P00000332;78;13;22.1;C;45;103;"2022-11-05 00:00:00.000000"
2024-03-05;260;P00000332;78;13;22.1;C;45;103;"2022-11-05 00:00:00.000000"
2024-03-05;222;P00000332;101;10;184;P;43;23;"2022-11-05 00:00:00.000000"
2024-03-05;222;P00000332;101;10;184;P;43;23;"2022-11-05 00:00:00.000000"
2024-03-05;184;P00000332;22;7;84.7;C;41;67;"2022-11-05 00:00:00.000000"
2024-03-05;184;P00000332;22;7;84.7;C;41;67;"2022-11-05 00:00:00.000000"
2024-03-05;146;P00000332;43;4;23.2;C;39;45;"2022-11-05 00:00:00.000000"
2024-03-05;146;P00000332;43;4;23.2;C;39;45;"2022-11-05 00:00:00.000000"
2024-03-05;108;P00000332;64;1;22.5;P;37;114;"2022-11-05 00:00:00.000000"
2024-03-05;108;P00000332;64;1;22.5;P;37;114;"2022-11-05 00:00:00.000000"
2024-03-05;70;P00000332;85;13;210.6;C;35;81;"2022-11-05 00:00:00.000000"
2024-03-05;70;P00000332;85;13;210.6;C;35;81;"2022-11-05 00:00:00.000000"
2024-03-05;532;P00000332;8;10;99;C;33;2;"2022-11-05 00:00:00.000000"
2024-03-05;532;P00000332;8;10;99;C;33;2;"2022-11-05 00:00:00.000000"
2024-03-05;489;P00000332;29;7;25.2;P;31;118;"2022-11-05 00:00:00.000000"
2024-03-05;489;P00000332;29;7;25.2;P;31;118;"2022-11-05 00:00:00.000000"
2024-03-05;451;P00000332;50;4;81.2;C;29;85;"2022-11-05 00:00:00.000000"
2024-03-05;451;P00000332;50;4;81.2;C;29;85;"2022-11-05 00:00:00.000000"
2022-06-14;132;P00000334;36;13;288.6;C;21;36;"2022-11-04 00:00:00.000000"
2022-06-14;132;P00000334;36;13;288.6;C;21;36;"2022-11-04 00:00:00.000000"
2022-06-14;94;P00000334;57;10;159;P;19;31;"2022-11-04 00:00:00.000000"
2022-06-14;94;P00000334;57;10;159;P;19;31;"2022-11-04 00:00:00.000000"
2022-06-14;56;P00000334;78;7;67.2;C;17;56;"2022-11-04 00:00:00.000000"
2022-06-14;56;P00000334;78;7;67.2;C;17;56;"2022-11-04 00:00:00.000000"
2022-06-14;518;P00000334;101;4;13.2;C;15;17;"2022-11-04 00:00:00.000000"
2022-06-14;518;P00000334;101;4;13.2;C;15;17;"2022-11-04 00:00:00.000000"
2022-06-14;475;P00000334;22;1;20;P;13;98;"2022-11-04 00:00:00.000000"
2022-06-14;475;P00000334;22;1;20;P;13;98;"2022-11-04 00:00:00.000000"
2022-06-14;437;P00000334;43;13;178.1;C;11;29;"2022-11-04 00:00:00.000000"
2022-06-14;437;P00000334;43;13;178.1;C;11;29;"2022-11-04 00:00:00.000000"
2022-06-14;399;P00000334;64;10;74;C;9;16;"2022-11-04 00:00:00.000000"
2022-06-14;399;P00000334;64;10;74;C;9;16;"2022-11-04 00:00:00.000000"
2022-06-14;361;P00000334;85;7;7.7;P;7;66;"2022-11-04 00:00:00.000000"
2022-06-14;361;P00000334;85;7;7.7;P;7;66;"2022-11-04 00:00:00.000000"
2022-06-14;323;P00000334;8;4;71.2;C;5;76;"2022-11-04 00:00:00.000000"
2022-06-14;323;P00000334;8;4;71.2;C;5;76;"2022-11-04 00:00:00.000000"
2022-06-14;285;P00000334;29;1;11.5;C;3;74;"2022-11-04 00:00:00.000000"
2022-06-14;285;P00000334;29;1;11.5;C;3;74;"2022-11-04 00:00:00.000000"
2022-06-14;247;P00000334;50;13;67.6;P;51;48;"2022-11-04 00:00:00.000000"
2022-06-14;247;P00000334;50;13;67.6;P;51;48;"2022-11-04 00:00:00.000000"
2022-06-14;209;P00000334;71;10;219;C;48;82;"2022-11-04 00:00:00.000000"
2022-06-14;209;P00000334;71;10;219;C;48;82;"2022-11-04 00:00:00.000000"
2022-06-14;171;P00000334;92;7;109.2;C;46;63;"2022-11-04 00:00:00.000000"
2022-06-14;171;P00000334;92;7;109.2;C;46;63;"2022-11-04 00:00:00.000000"
2022-06-14;133;P00000334;15;4;37.2;P;44;19;"2022-11-04 00:00:00.000000"
2022-06-14;133;P00000334;15;4;37.2;P;44;19;"2022-11-04 00:00:00.000000"
2022-06-14;95;P00000334;36;1;3;C;42;103;"2022-11-04 00:00:00.000000"
2022-06-14;95;P00000334;36;1;3;C;42;103;"2022-11-04 00:00:00.000000"
2022-06-14;57;P00000334;57;13;256.1;C;40;23;"2022-11-04 00:00:00.000000"
2022-06-14;57;P00000334;57;13;256.1;C;40;23;"2022-11-04 00:00:00.000000"
2022-06-14;519;P00000334;78;10;134;P;38;67;"2022-11-04 00:00:00.000000"
2022-06-14;519;P00000334;78;10;134;P;38;67;"2022-11-04 00:00:00.000000"
2022-06-14;476;P00000334;101;7;49.7;C;36;45;"2022-11-04 00:00:00.000000"
2022-06-14;476;P00000334;101;7;49.7;C;36;45;"2022-11-04 00:00:00.000000"
2022-06-14;438;P00000334;22;4;3.2;C;34;114;"2022-11-04 00:00:00.000000"
2022-06-14;438;P00000334;22;4;3.2;C;34;114;"2022-11-04 00:00:00.000000"
2022-06-14;400;P00000334;43;1;17.5;P;32;81;"2022-11-04 00:00:00.000000"
2022-06-14;400;P00000334;43;1;17.5;P;32;81;"2022-11-04 00:00:00.000000"
2022-06-14;362;P00000334;64;13;145.6;C;30;2;"2022-11-04 00:00:00.000000"
2022-06-14;362;P00000334;64;13;145.6;C;30;2;"2022-11-04 00:00:00.000000"
2022-06-14;324;P00000334;85;10;49;C;28;118;"2022-11-04 00:00:00.000000"
2022-06-14;324;P00000334;85;10;49;C;28;118;"2022-11-04 00:00:00.000000"
2022-06-14;286;P00000334;8;7;151.2;P;26;85;"2022-11-04 00:00:00.000000"
2022-06-14;286;P00000334;8;7;151.2;P;26;85;"2022-11-04 00:00:00.000000"
2022-06-14;248;P00000334;29;4;61.2;C;24;26;"2022-11-04 00:00:00.000000"
2022-06-14;248;P00000334;29;4;61.2;C;24;26;"2022-11-04 00:00:00.000000"
2022-06-14;210;P00000334;50;1;9;C;22;65;"2022-11-04 00:00:00.000000"
2022-06-14;210;P00000334;50;1;9;C;22;65;"2022-11-04 00:00:00.000000"
2022-06-14;172;P00000334;71;13;35.1;P;20;86;"2022-11-04 00:00:00.000000"
2022-06-14;172;P00000334;71;13;35.1;P;20;86;"2022-11-04 00:00:00.000000"
2022-06-14;134;P00000334;92;10;194;C;18;47;"2022-11-04 00:00:00.000000"
2022-06-14;134;P00000334;92;10;194;C;18;47;"2022-11-04 00:00:00.000000"
2022-06-14;96;P00000334;15;7;91.7;C;16;79;"2022-11-04 00:00:00.000000"
2022-06-14;96;P00000334;15;7;91.7;C;16;79;"2022-11-04 00:00:00.000000"
2022-06-14;58;P00000334;36;4;27.2;P;14;42;"2022-11-04 00:00:00.000000"
2022-06-14;58;P00000334;36;4;27.2;P;14;42;"2022-11-04 00:00:00.000000"
2022-06-14;520;P00000334;57;1;0.5;C;12;112;"2022-11-04 00:00:00.000000"
2022-06-14;520;P00000334;57;1;0.5;C;12;112;"2022-11-04 00:00:00.000000"
2022-06-14;477;P00000334;78;13;223.6;C;10;27;"2022-11-04 00:00:00.000000"
2022-06-14;477;P00000334;78;13;223.6;C;10;27;"2022-11-04 00:00:00.000000"
2022-06-14;439;P00000334;101;10;109;P;8;113;"2022-11-04 00:00:00.000000"
2022-06-14;439;P00000334;101;10;109;P;8;113;"2022-11-04 00:00:00.000000"
2022-06-14;401;P00000334;22;7;32.2;C;6;13;"2022-11-04 00:00:00.000000"
2022-06-14;401;P00000334;22;7;32.2;C;6;13;"2022-11-04 00:00:00.000000"
2022-06-14;363;P00000334;43;4;85.2;C;4;36;"2022-11-04 00:00:00.000000"
2022-06-14;363;P00000334;43;4;85.2;C;4;36;"2022-11-04 00:00:00.000000"
2022-06-14;325;P00000334;64;1;15;P;52;31;"2022-11-04 00:00:00.000000"
2022-06-14;325;P00000334;64;1;15;P;52;31;"2022-11-04 00:00:00.000000"
2022-06-14;287;P00000334;85;13;113.1;C;49;56;"2022-11-04 00:00:00.000000"
2022-06-14;287;P00000334;85;13;113.1;C;49;56;"2022-11-04 00:00:00.000000"
2022-06-14;249;P00000334;8;10;24;C;47;17;"2022-11-04 00:00:00.000000"
2022-06-14;249;P00000334;8;10;24;C;47;17;"2022-11-04 00:00:00.000000"
2022-06-14;211;P00000334;29;7;133.7;P;45;98;"2022-11-04 00:00:00.000000"
2022-06-14;211;P00000334;29;7;133.7;P;45;98;"2022-11-04 00:00:00.000000"
2022-06-14;173;P00000334;50;4;51.2;C;43;29;"2022-11-04 00:00:00.000000"
2022-06-14;173;P00000334;50;4;51.2;C;43;29;"2022-11-04 00:00:00.000000"
2022-06-14;135;P00000334;71;1;6.5;C;41;16;"2022-11-04 00:00:00.000000"
2022-06-14;135;P00000334;71;1;6.5;C;41;16;"2022-11-04 00:00:00.000000"
